Platform,Year,Genre,Publisher,NA_Sales
18,2003,3,0,72
13,2002,6,7,100
6,2008,0,7,122
3,2008,10,28,100
11,2000,1,0,82
6,2006,5,3,26
4,2008,8,4,82
0,2010,7,7,61
0,2009,0,0,37
3,2006,10,28,43
6,2006,6,16,47
1,1990,0,0,28
11,1999,9,28,120
2,1997,1,0,70
5,2011,3,7,78
6,2005,0,2,72
6,2004,9,7,108
13,2004,8,5,82
3,2007,7,5,39
22,2012,8,5,57
5,2008,9,5,72
11,1999,8,0,62
8,2003,1,28,104
4,2006,9,7,133
5,2013,8,14,45
3,2008,3,16,69
4,2010,8,17,95
0,2008,6,8,78
3,2007,10,32,114
22,2012,1,3,40
12,1998,3,9,28
8,2004,1,28,102
4,2012,6,5,93
4,2008,6,7,81
6,2003,5,39,72
3,2008,1,28,46
12,2006,0,61,81
4,2011,6,28,83
18,2001,4,10,95
15,1981,1,69,136
12,1998,9,13,81
18,2005,0,0,93
5,2012,3,7,63
0,2012,8,19,94
5,2012,8,7,47
12,1998,9,28,117
16,2006,9,8,53
9,2013,1,0,51
6,2004,8,12,37
4,2013,3,4,89
17,2015,8,19,86
5,2008,6,2,75
6,2004,6,2,71
14,2011,11,5,26
6,2003,8,12,54
0,2007,5,7,53
2,1996,7,25,26
1,1984,5,0,26
7,1993,9,25,26
2,1997,7,25,26
11,1999,5,25,124
0,2008,4,7,97
3,2010,3,16,11
6,2005,0,4,138
3,2007,5,5,37
3,2007,5,70,79
6,2007,5,3,4
16,2006,2,8,73
14,2013,7,7,48
7,1996,1,0,26
5,2014,6,5,33
4,2007,9,28,92
4,2010,2,1,92
0,2006,5,5,123
5,2013,2,7,33
6,2004,0,7,103
5,2011,6,7,73
6,2002,0,7,115
12,1999,8,27,80
4,2013,8,32,96
0,2009,8,4,91
4,2009,5,8,85
0,2008,0,7,81
2,1988,1,12,82
8,2004,1,0,26
12,1999,0,7,79
9,2013,3,16,7
6,2002,0,4,70
5,2010,9,28,80
6,2005,0,7,135
8,2004,8,0,89
6,2004,0,7,114
4,2011,1,8,71
7,1994,8,0,56
1,1987,0,25,12
4,2008,8,7,89
18,2002,8,12,63
3,2009,3,0,26
10,2014,8,16,47
16,2006,8,17,57
0,2010,8,32,64
4,2009,9,7,95
18,2005,8,21,109
4,2013,9,19,97
5,2014,0,7,107
20,1994,1,18,97
16,2004,2,3,36
0,2010,8,0,87
12,1999,9,7,102
6,2003,2,3,26
6,2001,2,3,119
6,2004,2,7,69
0,2010,6,4,82
13,2002,8,4,107
6,2008,2,7,38
12,1996,0,3,114
5,2008,8,5,43
8,2004,1,28,74
1,1990,3,9,26
14,2013,6,7,38
6,2002,2,35,3
12,2001,0,7,78
10,2016,6,6,49
3,2007,3,16,34
3,2009,8,4,127
5,2011,6,16,50
7,1994,0,30,119
1,1991,8,14,105
6,2005,8,48,24
0,2007,8,32,87
5,2012,8,28,51
4,2011,6,16,76
13,2003,8,4,96
16,2005,7,7,49
11,2000,3,0,57
9,2012,3,0,50
4,2014,6,7,87
12,1998,6,2,77
22,2012,3,71,46
5,2010,8,12,43
0,2009,5,7,71
0,2007,10,32,124
3,2009,4,11,80
6,2001,0,30,67
4,2011,8,7,63
6,2008,8,17,60
5,2014,8,5,46
5,2006,2,25,24
12,1998,5,4,76
17,2014,2,1,50
5,2008,2,3,43
3,2010,1,8,74
13,2004,3,4,99
5,2010,8,19,55
11,1998,11,0,26
5,2014,0,2,86
13,2004,6,5,86
8,2003,1,23,63
4,2008,2,7,63
6,2008,5,3,23
1,1986,6,14,27
7,1996,3,24,26
15,1981,6,10,126
9,2014,1,0,47
17,2013,8,1,82
6,2002,6,7,67
0,2006,8,19,76
5,2011,9,12,81
12,1999,7,14,26
5,2010,2,35,25
12,1997,0,7,129
16,2008,0,7,23
3,2007,5,10,118
16,2007,0,7,20
3,2009,8,2,59
4,2010,8,1,66
5,2008,6,7,76
17,2015,9,19,100
6,2004,8,7,22
13,2003,2,23,70
4,2008,8,12,79
5,2008,6,5,66
16,2005,3,12,24
4,2011,8,7,70
12,1997,3,9,15
6,2004,5,3,26
4,2007,0,7,31
5,2011,10,3,67
6,2002,2,10,95
3,2005,3,0,77
4,2006,6,12,109
20,1994,9,30,103
13,2005,6,4,85
18,2004,1,0,84
6,2006,2,7,122
6,2003,6,2,65
14,2000,11,7,132
6,2004,0,7,110
5,2007,9,28,62
6,2004,1,3,127
4,2010,0,5,79
5,2011,6,6,47
4,2013,1,4,86
10,2013,0,2,89
8,2002,8,4,92
11,1998,9,30,108
2,2000,0,4,90
8,2003,7,7,93
12,2000,0,7,74
18,2004,6,0,87
4,2010,9,28,90
5,2013,3,16,43
6,2004,2,72,65
3,2007,7,5,71
3,2010,3,0,51
17,2014,8,19,72
16,2005,2,7,69
5,2008,8,19,72
5,2014,3,25,40
14,2008,3,4,1
5,2014,3,16,52
4,2014,8,19,69
12,1998,2,35,3
1,1985,4,0,73
6,2002,0,10,106
12,1997,9,21,73
8,2003,3,12,31
5,2010,6,3,77
12,1996,0,7,73
3,2011,2,32,72
4,2012,8,4,75
16,2006,8,19,56
12,1996,2,73,73
6,2002,2,6,64
4,2009,5,31,97
4,2009,9,25,71
4,2009,8,4,84
0,2009,5,74,122
6,2005,1,4,78
12,1999,10,28,56
3,2009,11,19,81
15,1983,1,4,122
6,2002,6,30,64
0,2008,5,32,68
0,2008,0,5,111
13,2004,2,7,84
15,2006,10,10,121
8,2002,3,14,94
5,2011,8,7,45
6,2006,0,7,107
5,2013,8,41,56
6,2005,5,3,27
0,2007,0,7,69
12,1997,2,75,105
7,1995,3,9,26
0,2010,0,7,78
12,1999,3,25,56
17,2015,10,16,53
0,2006,2,7,46
19,2015,1,0,61
8,2002,3,12,39
5,2012,0,7,11
18,2002,8,12,54
4,2005,2,7,100
17,2015,6,5,73
8,2003,1,72,93
6,2004,6,10,63
0,2008,5,4,104
3,2008,10,0,76
5,2008,3,8,71
6,2005,2,2,122
6,2004,3,76,63
4,2014,8,5,72
3,2008,7,5,55
10,2014,8,14,45
2,1989,5,0,26
17,2015,8,5,61
12,1999,8,77,110
4,2012,8,28,72
12,1999,2,42,107
6,2003,8,2,63
9,2012,8,0,48
6,2001,8,14,62
5,2008,8,21,45
12,1997,1,14,57
14,2005,7,7,122
6,2008,8,19,72
12,1995,2,7,71
9,2012,3,0,44
15,1981,6,47,118
4,2008,0,2,100
4,2011,9,28,74
13,2003,0,4,85
1,1984,6,0,68
17,2015,3,6,77
0,2008,0,41,96
6,2002,3,10,49
0,2007,0,2,39
18,2003,1,8,87
6,2004,8,3,62
12,1994,9,3,39
9,2016,8,37,26
3,2008,8,4,56
3,2005,7,10,10
14,2010,0,8,26
12,1998,4,28,5
3,2007,7,16,54
19,2014,8,0,61
5,2006,2,7,49
14,2003,0,21,26
12,1998,0,35,2
3,2007,8,28,50
12,1998,5,27,99
4,2012,8,19,63
0,2007,0,78,45
5,2008,6,3,94
12,2000,0,7,70
6,2008,8,17,49
15,2006,8,10,117
5,2007,6,5,47
1,1988,3,25,26
1,1987,3,25,26
12,1996,0,79,99
5,2013,9,19,48
18,2005,3,0,71
6,2006,6,7,101
14,2002,11,10,119
6,2003,8,21,61
6,2004,8,5,52
12,1998,2,7,105
6,2005,6,3,85
6,2001,3,18,61
3,2007,8,4,112
5,2011,3,25,28
3,2007,2,0,110
5,2009,8,4,65
16,2009,8,5,43
12,1997,1,13,75
17,2015,3,25,66
6,2000,8,25,24
6,2008,9,28,69
2,1992,4,0,56
13,2005,8,4,82
0,2007,8,58,55
6,2001,1,14,60
5,2010,0,7,30
13,2004,8,1,92
13,2002,1,20,59
6,2004,2,10,60
12,2003,5,3,69
14,2014,7,80,8
4,2008,5,4,100
5,2007,6,7,25
2,2000,4,0,28
8,2003,1,28,88
12,1998,2,4,68
1,1986,1,14,54
8,2004,1,0,79
5,2009,8,8,44
8,2003,4,0,40
16,2005,6,17,105
10,2016,0,7,92
0,2008,4,7,72
14,2015,3,6,50
0,2007,7,7,45
5,2012,8,19,50
5,2010,9,25,42
18,2004,0,0,57
12,1997,4,3,13
2,1997,5,0,76
2,1999,5,0,79
1,1984,4,25,27
6,2006,10,81,59
5,2011,2,35,12
16,2006,2,28,72
12,1997,0,7,112
12,1997,3,9,26
8,2002,3,0,61
12,1996,7,46,68
13,2001,6,2,98
12,1998,9,7,68
6,2002,0,8,59
6,2006,2,53,60
9,2011,9,12,55
6,2006,2,28,101
13,2001,5,1,93
13,2004,6,4,78
16,2010,0,7,13
6,2002,1,3,103
3,2009,8,4,66
7,1992,1,12,66
12,2001,3,24,26
12,1999,8,17,66
12,2000,8,18,34
18,2003,2,7,69
8,2007,5,61,87
12,1997,2,7,67
16,2006,0,7,24
16,2005,0,14,1
6,2002,8,82,59
5,2011,8,17,52
6,2004,2,83,100
18,2004,11,0,48
0,2015,5,5,52
0,2008,5,32,77
17,2015,6,7,72
10,2015,0,2,41
7,1993,9,25,26
1,1986,6,14,26
1,1986,1,14,26
21,1999,0,8,112
2,1989,6,0,40
13,2003,8,10,72
6,2001,0,7,59
3,2006,4,0,74
0,2009,10,0,55
5,2012,8,25,1
5,2013,0,2,49
16,2006,8,14,38
12,1997,7,7,66
19,2014,4,0,56
16,2007,9,28,45
8,2003,2,28,86
0,2008,0,14,9
8,2002,1,28,92
9,2012,0,8,18
6,2006,8,23,99
11,1998,0,0,102
1,1990,1,12,68
12,1999,2,5,99
13,2006,8,21,76
17,2013,0,7,41
18,2002,8,4,86
8,2004,3,0,64
10,2016,0,2,83
9,2015,3,0,46
4,2012,5,5,90
12,1999,10,14,66
15,1982,2,10,110
5,2012,8,12,48
16,2008,8,17,40
1,1988,0,25,10
21,1999,10,8,52
2,2000,0,0,50
8,2001,0,4,85
5,2011,9,28,53
5,2009,9,28,48
3,2011,11,84,95
5,2006,1,8,41
7,1991,1,12,50
14,2008,11,7,3
12,1996,7,7,65
4,2011,0,5,70
5,2008,6,7,74
6,2005,6,4,98
6,2002,1,7,56
0,2008,1,0,60
3,2007,1,8,54
4,2012,8,7,57
1,1990,1,12,68
10,2016,1,3,32
11,1997,8,85,74
7,1993,3,9,26
6,2003,0,86,56
12,1998,0,42,65
12,1996,2,3,16
13,2003,6,7,76
14,2012,0,8,26
12,1996,2,87,65
4,2008,1,7,51
17,2015,6,4,82
8,2004,4,0,68
5,2008,8,4,43
0,2009,0,7,78
14,2010,3,6,57
22,2012,2,7,38
16,2007,3,16,45
6,2006,2,2,97
6,2004,6,5,56
5,2007,5,3,45
12,1997,9,3,39
3,2011,8,17,66
6,2001,2,7,56
11,1999,6,0,78
7,1993,1,12,56
8,2002,3,14,84
23,1995,2,8,21
12,1997,2,21,65
16,2007,6,7,50
4,2010,6,88,54
5,2011,5,5,52
13,2005,8,21,83
16,2009,0,7,15
4,2014,6,7,51
14,2008,7,8,26
5,2011,7,14,52
6,2001,8,39,56
5,2007,8,21,56
6,2004,6,89,56
15,1980,5,4,107
5,2010,8,2,44
0,2009,1,8,69
14,2007,6,4,26
2,1990,4,0,51
7,1995,0,50,26
1,1986,8,68,26
3,2008,5,32,50
5,2011,1,3,75
18,2003,5,0,50
5,2011,9,7,45
7,1993,3,24,26
6,2003,1,28,56
12,1998,6,90,64
12,1997,4,91,26
9,2011,8,0,47
12,2000,8,2,64
6,2003,8,4,44
6,2005,8,3,78
12,1998,3,9,25
5,2007,0,3,31
6,2005,7,14,95
5,2008,1,7,31
0,2009,1,5,26
11,1998,6,30,90
1,1986,8,12,71
7,1990,7,0,46
21,2000,8,21,41
2,1991,2,0,57
13,2003,8,7,71
8,2005,8,21,82
6,2005,3,2,26
4,2009,5,4,65
6,2001,7,10,12
18,2004,2,7,70
13,2002,7,1,101
5,2010,2,3,50
9,2011,8,17,61
12,1999,0,50,26
8,2006,2,28,81
9,2012,3,0,33
13,2004,6,5,99
10,2014,0,2,38
1,1983,1,0,23
12,1998,5,3,63
4,2013,0,2,64
10,2014,6,8,34
5,2009,8,8,21
8,2005,3,0,81
5,2009,5,31,67
4,2011,8,7,72
15,1982,6,10,105
6,2001,2,4,55
11,1996,7,0,56
4,2010,6,1,63
5,2013,3,16,36
5,2010,8,14,50
4,2011,5,5,84
4,2014,8,32,62
16,2005,6,3,103
13,2005,6,4,66
1,1992,4,0,41
6,2009,5,4,28
14,2007,0,92,26
13,2004,8,4,82
13,2003,6,1,85
10,2015,8,19,32
6,2007,8,4,63
5,2008,2,35,31
6,2007,5,22,92
17,2014,6,1,62
6,2006,5,7,71
13,2005,8,5,68
1,1983,1,0,33
12,1995,3,3,26
20,1994,0,30,95
0,2007,2,7,54
19,2013,11,0,45
12,1999,3,9,18
16,2004,4,5,52
5,2010,8,32,51
5,2009,5,4,53
15,1981,6,4,103
4,2007,6,7,45
9,2015,8,0,52
15,1982,1,10,103
12,1997,0,7,61
5,2012,8,19,36
3,2007,7,5,47
5,2010,9,28,44
2,1999,11,14,26
1,1984,4,68,26
2,1989,3,9,26
1,1989,3,25,26
11,1998,2,0,45
1,1983,1,0,51
0,2008,6,7,92
6,2001,0,7,52
6,2006,5,3,12
6,2006,5,3,26
18,2003,3,0,54
16,2005,3,4,54
12,1998,3,3,26
5,2013,3,16,31
16,2008,8,17,43
3,2008,7,5,63
16,2007,8,7,24
6,2006,10,8,5
4,2009,0,7,82
8,2003,3,10,78
5,2007,9,8,28
21,2000,0,8,102
12,1998,7,14,26
16,2005,5,3,75
3,2006,8,17,96
13,2003,0,7,102
14,2009,11,8,1
6,2006,8,7,89
0,2009,0,7,61
6,2002,6,17,53
12,1997,7,93,26
5,2010,8,7,64
3,2010,2,8,44
5,2012,8,4,35
0,2007,10,0,44
12,1998,0,39,60
4,2010,2,8,74
6,2003,2,7,53
5,2008,8,5,47
6,2002,1,28,53
14,2015,8,2,36
0,2009,0,28,87
6,2002,0,94,53
3,2009,10,7,55
0,2009,8,12,48
4,2012,8,7,102
16,2009,8,2,28
0,2010,0,7,26
5,2007,6,7,28
15,1982,1,10,101
4,2008,8,21,53
6,2004,6,5,64
5,2011,2,35,27
19,2013,1,0,47
3,2008,7,7,67
12,1998,0,39,60
8,2003,9,10,77
8,2002,1,5,77
18,2005,6,0,68
5,2008,9,25,49
4,2011,9,12,79
4,2013,0,7,101
12,1999,5,3,26
6,2006,6,4,89
3,2008,7,5,65
4,2010,8,2,56
4,2008,8,2,53
23,1994,9,8,17
14,1999,0,21,26
6,2009,9,28,53
4,2007,0,14,8
3,2005,1,0,72
12,1997,0,7,59
6,2005,9,25,74
5,2013,1,4,43
5,2012,2,35,12
16,2005,0,3,10
0,2011,8,32,67
12,1995,2,3,17
4,2011,8,32,54
12,1999,2,7,59
12,1998,0,7,59
6,2006,9,39,88
4,2010,6,8,55
6,2002,2,7,52
3,2008,5,95,23
4,2010,8,28,67
5,2007,2,35,16
3,2007,6,4,96
12,1998,5,58,26
0,2008,0,8,28
6,2005,0,7,52
5,2012,8,16,31
4,2008,6,7,65
12,1999,11,96,18
6,2003,8,20,52
5,2008,8,4,44
11,1998,0,39,102
11,1997,0,30,101
4,2009,5,4,56
3,2007,1,2,97
14,2001,3,23,103
10,2016,9,25,39
8,2004,8,4,76
5,2007,0,8,23
6,2002,2,97,52
5,2007,7,3,49
3,2007,10,12,32
4,2014,8,5,57
15,1981,6,47,99
16,2006,6,3,81
0,2014,8,4,42
5,2010,6,8,41
15,1980,5,10,99
0,2010,5,5,27
1,1986,1,68,26
12,1996,3,3,26
1,1985,9,25,26
7,1996,0,50,26
5,2012,8,28,55
6,2002,0,8,51
10,2015,9,25,30
13,2001,2,7,78
12,2000,0,30,91
3,2007,7,5,45
4,2009,9,28,56
13,2005,2,1,52
4,2006,1,8,44
0,2009,10,7,62
12,1998,7,3,19
3,2012,3,0,57
4,2007,8,7,54
0,2008,8,19,46
6,2003,0,7,51
12,2006,8,21,57
0,2007,9,10,33
3,2010,8,32,57
12,1997,3,25,9
12,2000,2,30,57
3,2009,10,32,56
12,1996,8,18,45
18,2003,9,0,44
6,2006,7,14,87
4,2011,6,6,59
8,2001,2,0,39
11,1997,4,68,50
12,1998,2,30,91
4,2009,8,4,62
10,2015,2,98,17
13,2005,2,7,53
3,2011,1,0,52
17,2013,8,19,61
3,2010,7,4,68
5,2007,6,5,34
16,2009,2,3,16
16,2005,2,3,47
10,2014,0,7,46
6,2005,2,28,86
5,2008,1,8,56
0,2007,0,7,94
5,2011,1,5,33
0,2012,8,32,72
6,2003,0,7,50
2,2006,1,0,68
1,1985,4,68,18
0,2007,8,7,45
14,1996,8,21,96
0,2008,5,31,94
12,1998,9,18,38
4,2011,6,7,61
0,2007,0,7,32
0,2007,9,99,45
4,2007,6,5,87
19,2012,8,5,53
18,2004,1,4,73
3,2007,7,5,51
5,2010,3,25,28
7,1993,8,12,39
0,2008,1,28,51
12,1997,8,7,56
4,2007,7,10,69
13,2006,0,7,97
5,2014,8,32,44
6,2004,8,7,50
12,1998,4,27,56
19,2014,8,0,34
4,2008,8,5,54
16,2010,8,3,41
9,2011,1,8,44
4,2008,8,48,65
7,1995,0,30,87
14,2003,0,21,26
0,2010,5,4,48
3,2006,5,8,26
12,1997,7,48,12
5,2014,8,19,33
5,2009,2,35,27
10,2014,1,5,21
0,2009,6,7,93
6,2003,2,89,49
12,1997,3,12,28
4,2008,0,14,13
6,2000,9,48,30
1,1985,6,12,65
11,2000,2,0,65
1,1991,0,0,41
2,1997,5,0,63
6,2004,5,100,26
13,2003,9,25,78
5,2008,6,5,49
4,2012,8,28,72
4,2006,0,14,8
12,1995,2,7,56
12,2000,0,3,56
22,2013,6,15,25
12,1996,0,7,55
6,2002,8,48,13
3,2005,11,28,86
5,2013,5,5,51
5,2013,8,7,44
0,2010,5,28,89
5,2013,8,32,48
4,2011,3,25,64
3,2008,4,5,17
12,2000,5,3,55
4,2013,8,7,64
3,2005,10,12,49
13,2000,0,1,74
18,2003,2,23,77
3,2008,7,7,59
4,2006,8,19,51
4,2013,8,5,56
16,2006,7,25,37
4,2011,0,7,94
5,2011,8,32,36
0,2009,5,4,60
0,2009,2,28,61
12,1998,1,13,55
5,2009,7,3,35
0,2009,8,19,88
16,2008,2,2,52
6,2000,8,3,30
5,2008,5,4,73
0,2007,9,28,38
0,2009,0,7,23
18,2005,1,8,76
14,2012,7,80,26
14,2008,3,6,2
3,2006,2,28,85
16,2008,0,14,2
14,2012,6,5,21
0,2010,3,0,49
4,2013,5,5,72
8,2005,5,0,50
5,2010,2,8,36
1,1993,4,0,62
11,1998,2,7,94
15,2006,6,10,91
6,2006,3,53,28
3,2010,3,16,56
5,2014,3,5,42
5,2011,2,5,24
5,2012,6,11,38
4,2014,6,5,45
14,2005,8,2,26
5,2013,8,5,34
5,2013,8,14,3
4,2015,0,7,82
6,2009,0,7,88
4,2009,8,7,62
3,2006,7,25,9
10,2015,3,16,37
5,2007,0,7,89
0,2008,1,28,50
13,2005,0,7,73
14,2012,3,7,40
4,2009,0,2,88
8,2003,11,0,49
5,2006,8,8,15
4,2011,8,4,53
0,2010,0,32,56
6,2003,0,7,47
6,2007,8,2,78
4,2015,0,2,77
13,2004,0,7,33
0,2012,8,19,52
7,1992,3,9,26
15,1981,1,10,90
18,2006,8,17,75
5,2006,8,19,36
22,2013,3,16,21
12,2000,6,7,54
3,2005,7,7,82
6,2002,3,3,38
12,1999,5,3,54
5,2012,8,3,50
12,1999,7,14,26
3,2011,5,28,72
0,2012,3,16,26
3,2011,8,32,37
16,2006,10,3,30
11,1996,9,13,72
1,1986,6,68,32
4,2008,1,8,54
5,2010,6,12,28
6,2000,0,7,47
9,2012,3,16,26
3,2008,0,5,30
5,2012,6,5,41
3,2006,8,12,39
6,2002,1,3,36
13,2002,9,39,77
14,2011,8,25,25
9,2011,7,0,40
5,2013,9,25,32
4,2015,8,19,47
13,2004,0,63,88
6,2006,5,53,47
6,2004,5,97,80
6,2005,8,5,36
18,2003,1,28,74
4,2014,3,5,56
3,2008,8,101,65
5,2008,5,3,27
0,2011,2,32,46
12,1996,3,3,26
6,2000,11,7,27
8,2003,5,14,68
12,1999,0,7,53
5,2009,8,7,54
5,2011,8,4,39
0,2009,5,4,41
10,2015,6,2,35
5,2008,9,28,51
4,2010,6,7,62
0,2009,0,4,70
4,2014,8,19,48
0,2011,5,0,24
6,2004,6,3,79
5,2011,8,16,27
6,2003,2,35,1
9,2011,6,0,48
18,2004,1,28,73
4,2013,5,5,69
12,1996,5,13,52
0,2006,2,28,83
14,2012,8,5,28
6,2003,8,14,46
9,2012,0,0,26
4,2012,8,25,48
4,2009,8,8,51
6,2005,6,28,78
13,2005,0,7,70
12,1999,3,9,10
4,2009,0,7,87
12,1999,0,3,52
19,2016,8,0,48
6,2006,8,2,75
13,2003,8,5,56
16,2008,3,8,19
6,2003,0,3,46
6,2006,0,3,78
6,2002,0,7,46
4,2009,6,35,36
0,2010,0,2,78
5,2009,5,3,16
8,2005,5,61,67
13,2002,0,4,59
14,2012,6,2,42
0,2009,0,7,28
5,2008,3,3,33
5,2012,0,7,35
0,2008,2,8,50
5,2015,8,19,34
3,2007,7,102,85
8,2004,2,28,67
15,1981,8,45,87
1,1991,1,12,51
1,1987,1,14,45
11,1999,1,4,71
8,2003,8,53,67
6,2007,0,3,77
4,2014,8,4,54
18,2006,2,28,72
5,2008,6,5,44
3,2010,3,37,26
19,2016,9,25,47
12,1999,2,5,52
6,2003,8,14,45
6,2001,7,103,45
4,2006,3,1,30
12,2000,8,7,51
4,2010,0,7,86
12,1997,0,7,51
4,2012,0,7,17
5,2010,0,7,52
16,2006,8,28,55
4,2008,9,28,57
4,2010,8,7,63
4,2011,5,4,87
12,1996,0,30,51
0,2008,8,4,50
11,1999,9,7,63
1,1985,1,0,39
14,2008,10,5,1
9,2013,10,0,16
4,2013,6,7,51
10,2014,8,19,37
5,2011,8,48,25
5,2014,8,6,26
5,2012,0,3,86
18,2006,2,8,71
6,2003,2,89,45
12,1996,9,3,12
4,2007,3,1,45
10,2015,0,3,67
5,2009,6,35,23
5,2011,6,28,32
0,2007,0,6,85
6,2002,0,4,45
5,2009,8,5,32
9,2012,8,104,41
4,2008,11,5,57
6,2002,0,7,45
6,2003,2,105,35
5,2009,8,4,47
12,2000,2,35,2
11,1998,1,27,72
5,2009,2,28,52
4,2015,10,106,46
13,2006,5,53,77
4,2009,3,4,68
3,2008,6,4,56
7,1994,7,68,26
13,2004,5,8,61
5,2009,5,4,42
17,2014,3,7,55
5,2007,8,7,38
6,2002,0,7,44
0,2006,5,53,13
7,1996,2,50,26
6,2004,0,3,44
5,2011,6,3,66
6,2005,2,7,75
5,2008,5,3,28
0,2008,0,10,38
12,1995,2,87,50
3,2008,4,39,30
5,2013,6,7,26
12,1999,8,42,50
6,2006,0,3,17
13,2003,1,8,41
16,2009,6,3,27
5,2011,0,7,52
3,2008,8,17,51
11,1998,0,7,84
6,2007,1,4,74
13,2002,6,7,65
0,2008,5,8,42
14,2014,3,6,32
5,2008,2,32,42
0,2008,0,7,28
3,2008,3,0,84
5,2012,8,3,42
13,2004,3,4,62
13,2004,0,7,81
6,2003,0,7,44
4,2010,0,28,73
8,2005,1,4,62
5,2009,6,5,35
16,2006,6,3,44
0,2007,0,7,82
6,2005,0,53,74
10,2015,8,19,32
8,2001,1,14,60
3,2008,3,8,51
6,2005,0,7,74
8,2004,10,0,46
5,2012,1,3,60
8,2004,11,0,42
2,2001,11,0,26
18,2003,8,28,69
0,2008,10,5,36
12,1997,7,3,16
0,2009,2,35,15
6,2001,0,8,44
10,2016,0,7,28
16,2011,9,16,21
9,2013,8,19,42
4,2010,2,35,18
0,2006,2,5,81
14,2009,6,4,1
19,2013,0,0,39
4,2012,3,7,55
0,2011,6,4,60
12,2000,0,3,49
6,2006,5,3,26
7,1995,3,9,26
12,1996,1,12,44
4,2010,9,28,44
4,2012,8,16,38
14,2008,8,2,1
3,2008,5,107,26
4,2011,5,5,62
0,2009,8,10,60
4,2010,5,31,73
9,2012,8,12,30
6,2005,8,2,43
6,2007,5,3,32
0,2009,7,0,47
12,1996,6,108,49
17,2015,8,16,42
16,2004,11,14,32
0,2008,7,11,51
5,2012,9,25,28
6,2004,0,63,43
4,2008,2,35,33
16,2009,3,8,8
13,2003,7,1,65
12,2001,6,109,49
12,1995,1,110,49
17,2013,0,2,70
4,2007,2,35,38
7,1994,0,50,26
0,2010,0,5,71
4,2009,6,28,48
13,2003,6,5,61
5,2008,6,7,28
12,1997,2,52,43
6,2008,3,16,73
0,2010,4,28,61
5,2012,8,7,82
5,2012,3,7,37
12,1996,0,3,48
5,2008,0,8,14
0,2009,6,8,46
6,2006,0,4,72
10,2013,9,19,46
12,1998,0,7,48
16,2008,5,3,20
4,2008,6,5,47
6,2005,9,7,72
3,2009,5,32,59
3,2009,8,19,63
13,2002,6,111,48
6,2002,0,7,43
12,2000,3,67,30
16,2006,4,3,12
6,2007,8,48,11
4,2010,5,4,47
15,1982,5,112,81
5,2012,3,25,20
6,2007,5,3,10
9,2015,8,113,26
0,2007,8,21,12
16,2006,0,14,1
5,2012,8,28,35
5,2009,8,3,34
3,2007,3,16,54
5,2006,8,19,25
6,2002,9,114,42
9,2015,3,16,26
12,2001,2,89,48
11,1997,0,7,81
12,1998,0,3,48
5,2008,9,10,22
4,2006,8,19,52
3,2008,1,0,61
4,2010,0,7,32
6,2003,8,48,17
5,2009,8,115,52
4,2014,2,1,35
5,2009,0,7,46
3,2007,0,7,10
12,1999,8,77,47
0,2009,2,7,46
0,2008,0,7,78
4,2007,0,2,79
17,2016,8,5,46
12,1996,9,18,14
13,2004,0,7,64
5,2010,6,7,44
0,2007,7,5,74
1,1989,1,14,40
3,2007,8,7,28
12,1997,8,13,47
16,2005,2,7,70
5,2014,0,2,36
17,2016,6,4,52
6,2007,8,28,31
12,1995,0,3,47
6,2002,2,30,42
9,2016,8,0,26
6,2000,9,18,32
0,2010,5,14,52
4,2012,6,11,46
10,2014,8,16,28
18,2004,8,4,65
3,2010,3,0,56
5,2010,0,7,37
5,2012,8,12,42
10,2016,8,3,68
5,2009,0,2,75
19,2015,3,0,36
3,2008,7,5,46
18,2004,8,28,65
5,2010,0,7,79
5,2011,8,7,40
6,2003,2,30,41
0,2007,7,70,69
1,1987,3,9,32
5,2012,9,12,42
12,2001,0,28,47
4,2011,6,2,52
6,2002,2,89,41
10,2015,6,2,36
6,2005,3,3,24
6,2004,0,8,41
8,2004,10,0,60
22,2014,0,7,13
5,2007,6,25,32
6,2007,8,58,9
4,2013,2,7,37
12,1999,4,10,46
0,2008,9,28,44
12,1999,7,3,22
6,2000,8,28,24
3,2008,11,5,38
16,2006,0,53,77
8,2004,8,32,60
22,2014,6,2,43
6,2000,0,7,27
13,2003,6,1,62
4,2012,5,1,56
2,2000,5,14,26
12,1998,5,53,46
12,1997,10,12,39
5,2011,0,7,78
6,2005,1,3,69
0,2008,5,5,77
4,2008,11,2,57
6,2006,0,53,41
3,2007,4,116,77
5,2012,8,4,31
5,2010,9,25,42
12,1998,1,3,46
12,1996,10,117,46
0,2009,0,68,33
13,2002,6,7,57
17,2016,0,7,72
16,2005,0,4,46
18,2001,0,4,64
6,2006,3,4,69
0,2009,8,17,44
4,2010,5,4,64
10,2016,9,12,35
13,2002,2,7,68
1,1984,4,0,42
11,1996,9,0,61
13,2001,0,1,69
15,1981,8,118,76
16,2005,10,3,19
5,2013,8,12,24
9,2011,3,25,42
6,2002,1,28,40
5,2010,5,4,33
0,2010,5,7,47
5,2015,0,7,56
4,2007,6,39,40
3,2008,7,5,40
6,2008,3,71,34
5,2008,5,3,28
4,2006,0,5,48
10,2013,0,7,62
5,2012,8,3,67
2,2000,3,24,26
3,2006,8,32,73
6,2000,9,39,40
7,1994,10,119,26
16,2007,5,3,33
12,2000,3,25,6
